date,home_mae,away_mae,home_rmse,away_rmse,outcome_acc
2026-02-21 15:12:48.592079,1.0661446768837401,1.034947756702737,1.370883497009735,1.3072027541631663,0.40482874789444134
2026-02-21 15:16:53.631948,1.0661446768837401,1.034947756702737,1.370883497009735,1.3072027541631663,0.40482874789444134
2026-02-22 22:58:21.990677,1.0661446768837401,1.034947756702737,1.370883497009735,1.3072027541631663,0.40482874789444134
2026-02-26 14:39:50.834825,1.0634403149354876,1.0315969330427275,1.3680289859842518,1.3030983181210491,0.40815187046342827
2026-03-13 07:26:19.844436,1.064128660362768,1.029064027528063,1.3691132021175916,1.2998124431648246,0.4030922142462728
2026-03-14 07:22:19.421489,1.064128660362768,1.029064027528063,1.3691132021175916,1.2998124431648246,0.4030922142462728
2026-03-15 07:26:22.092004,1.064128660362768,1.029064027528063,1.3691132021175916,1.2998124431648246,0.4030922142462728
2026-03-19 07:28:14.848398,1.0623549579352343,1.02808053145016,1.3665830153001781,1.298064345790671,0.4063701263042284
2026-03-20 07:26:54.797064,1.0623549579352343,1.02808053145016,1.3665830153001781,1.298064345790671,0.4063701263042284
2026-03-21 07:20:24.660815,1.0623549579352343,1.02808053145016,1.3665830153001781,1.298064345790671,0.4063701263042284
2026-03-28 14:00:00.345832,1.062354957935234,1.02808053145016,1.3665830153001781,1.298064345790671,0.4063701263042284
2026-04-09 07:39:00.978742,1.062257808246965,1.0282059569652975,1.3654197965657344,1.2974592544936845,0.4078731547293603
2026-04-10 07:38:34.762513,1.062257808246965,1.0282059569652975,1.3654197965657344,1.2974592544936845,0.4078731547293603
2026-04-11 07:28:22.104771,1.062257808246965,1.0282059569652975,1.3654197965657344,1.2974592544936845,0.4078731547293603
2026-04-12 07:35:43.677774,1.062257808246965,1.0282059569652975,1.3654197965657344,1.2974592544936845,0.4078731547293603
2026-04-17 07:40:21.017032,1.062247318740455,1.0278777269432662,1.3659132056877847,1.296967948238425,0.40728656878738445
2026-04-18 07:33:15.266741,1.062247318740455,1.0278777269432662,1.3659132056877847,1.296967948238425,0.40728656878738445
2026-04-19 07:36:49.192031,1.062247318740455,1.0278777269432662,1.3659132056877847,1.296967948238425,0.40728656878738445
2026-04-20 07:41:43.770675,1.062247318740455,1.0278777269432662,1.3659132056877847,1.296967948238425,0.40728656878738445
2026-04-21 07:40:36.101285,1.06392035943119,1.0260199193747457,1.3669407956043669,1.29527938882747,0.4096320346320346
2026-04-23 07:40:30.425441,1.063605162898799,1.026028651203803,1.366625621363154,1.2952479447147625,0.4094104921579232
2026-04-24 07:44:31.418174,1.0649272183497278,1.0258495442119187,1.3674247185671962,1.2946782872696416,0.4065874730021598
